PIO_CAPTURING...
PIO_CAPTURE_DONE count=32768 sample_hz=33250000.0
BEGIN_PIO_CAPTURE
sample_hz=33250000.0
idx,delta_ns,p6,fd7,fd6,fd5,fd4,fd3,fd2,fd1,fd0,reb,p16,p17,p18,p19,rst-,p21,p22
9418,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9419,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9420,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9421,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9422,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9423,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9424,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9425,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9426,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9427,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9428,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9429,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9430,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9431,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9432,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9433,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9434,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9435,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9436,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9437,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9438,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9439,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9440,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9441,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9442,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9443,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9444,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9445,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9446,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9447,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9448,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9449,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9450,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9451,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9452,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9453,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9454,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9455,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9456,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9457,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9458,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9459,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9460,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9461,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9462,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9463,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9464,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9465,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9466,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9467,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9468,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9469,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9470,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9471,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9472,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9473,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9474,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9475,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9476,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9477,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9478,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9479,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9480,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9481,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9482,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9483,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9484,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9485,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9486,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9487,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9488,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9489,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9490,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9491,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9492,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9493,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9494,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9495,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9496,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9497,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9498,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9499,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9500,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9501,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9502,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9503,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9504,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9505,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9506,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9507,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9508,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9509,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9510,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9511,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9512,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9513,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9514,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9515,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9516,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9517,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9518,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9519,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9520,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9521,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9522,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9523,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9524,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9525,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9526,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9527,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9528,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9529,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9530,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9531,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9532,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9533,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9534,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9535,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9536,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9537,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9538,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9539,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9540,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9541,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9542,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9543,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9544,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9545,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9546,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9547,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9548,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9549,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9550,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9551,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9552,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9553,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9554,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9555,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9556,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9557,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9558,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9559,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9560,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9561,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9562,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9563,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9564,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9565,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9566,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9567,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9568,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9569,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9570,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9571,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9572,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9573,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9574,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9575,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9576,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9577,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9578,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9579,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9580,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9581,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9582,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9583,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9584,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9585,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9586,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9587,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9588,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9589,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9590,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9591,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9592,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9593,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9594,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9595,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9596,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9597,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9598,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9599,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9600,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9601,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9602,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9603,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9604,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9605,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9606,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9607,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9608,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9609,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9610,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9611,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9612,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9613,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9614,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9615,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9616,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9617,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9618,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9619,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9620,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9621,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9622,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9623,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9624,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9625,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9626,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9627,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9628,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9629,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9630,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9631,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9632,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9633,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9634,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9635,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9636,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9637,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9638,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9639,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9640,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9641,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9642,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9643,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9644,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9645,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9646,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9647,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9648,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9649,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9650,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9651,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9652,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9653,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9654,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9655,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9656,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9657,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9658,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9659,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9660,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9661,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9662,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9663,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9664,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9665,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9666,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9667,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9668,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9669,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9670,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9671,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9672,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9673,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9674,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9675,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9676,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9677,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9678,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9679,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9680,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9681,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9682,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9683,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9684,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9685,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9686,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9687,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9688,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9689,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9690,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9691,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9692,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9693,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9694,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9695,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9696,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9697,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9698,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9699,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9700,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9701,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9702,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9703,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9704,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9705,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9706,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9707,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9708,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9709,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9710,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9711,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9712,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9713,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9714,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9715,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9716,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9717,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9718,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9719,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9720,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9721,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9722,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9723,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9724,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9725,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9726,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9727,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9728,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9729,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9730,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9731,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9732,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9733,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9734,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9735,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9736,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9737,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9738,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9739,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9740,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9741,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9742,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9743,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9744,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9745,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9746,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9747,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9748,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9749,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9750,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9751,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9752,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9753,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9754,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9755,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9756,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9757,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9758,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9759,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9760,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9761,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9762,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9763,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9764,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9765,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9766,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9767,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9768,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9769,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9770,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9771,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
9772,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
